Year,Appendix,Taxon,Class,Order,Family,Genus,Importer,Importer reported quantity,Term,Unit,Purpose,Source
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,ZA,2536,live,,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,NL,3074,live,,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,GB,3373,live,Number of specimens,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,DE,3458,live,,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,PL,3820,live,,T,W
2021,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,DE,4124,live,Number of specimens,T,W
2020,II,Trachyphyllia geoffroyi,Anthozoa,Scleractinia,Trachyphylliidae,Trachyphyllia,DK,9860,live,,T,W
2021,I,Trichechus manatus,Mammalia,Sirenia,Trichechidae,Trichechus,BZ,1,live,Number of specimens,S,W
2020,I,Trichechus manatus,Mammalia,Sirenia,Trichechidae,Trichechus,FR,10,bone carvings,Number of specimens,T,O
2020,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,DE,35,live,,T,F
2020,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,GB,85,live,Number of specimens,T,F
2021,II,Hippopus hippopus,Bivalvia,Veneroida,Tridacnidae,Hippopus,DE,91,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,0.4,shells,g,P,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,0.4,shells,kg,P,W
2020,II,Tridacna gigas,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,1,shells,Number of specimens,P,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,1,shells,Number of specimens,P,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,4,meat,Number of specimens,P,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,14.4,meat,kg,P,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,1,specimens,Number of specimens,S,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,1.5,specimens,g,S,W
2020,II,Tridacna noae,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,3,specimens,g,S,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,7,live,Number of specimens,S,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,SG,140,live,Number of specimens,S,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,147,specimens,Number of specimens,S,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,190,specimens,g,S,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,JP,1,jewellery,Number of specimens,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,CL,2,live,Number of specimens,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,2.9,meat,kg,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,ZA,6,live,,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,ZA,7,live,,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,HK,9,live,Number of specimens,T,W
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,AE,10,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,AE,10,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NL,10,live,,T,W
2021,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,TR,10,live,Number of specimens,T,W
2021,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,10,live,Number of specimens,T,F
2021,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,TR,10,live,Number of specimens,T,W
2020,II,Tridacna derasa,Bivalvia,Veneroida,Tridacnidae,Tridacna,SG,15,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,HK,15,live,Number of specimens,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,HK,15,live,Number of specimens,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,ZA,16,live,,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,GG,20,live,,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,JP,20,live,Number of specimens,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,KR,20,live,Number of specimens,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,HK,20,live,Number of specimens,T,F
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,HK,20,live,Number of specimens,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,KR,20,live,Number of specimens,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,SG,20,live,Number of specimens,T,W
2021,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,TR,20,live,Number of specimens,T,W
2020,II,Tridacna gigas,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,21,live,,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,25,live,Number of specimens,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,ZA,25,live,,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,25,live,Number of specimens,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,28,live,,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NO,29,raw corals,Number of specimens,T,F
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,ZA,40,live,,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,SG,40,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,GB,48,live,Number of specimens,T,W
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,JP,50,live,Number of specimens,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,DK,50,live,,T,W
2021,II,Tridacna gigas,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,51,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,AE,56,live,Number of specimens,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,SG,60,live,Number of specimens,T,W
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,AE,70,live,Number of specimens,T,W
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,HK,80,live,Number of specimens,T,W
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,KR,80,live,Number of specimens,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DK,90,live,,T,W
2021,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,96,live,Number of specimens,T,F
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,NZ,100,live,Number of specimens,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,PL,100,live,,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,SG,100,live,Number of specimens,T,F
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,IT,100,live,,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,SG,110,live,Number of specimens,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,ZA,120,live,,T,W
2021,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,146,live,Number of specimens,T,F
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,DK,150,live,,T,F
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,155,live,,T,F
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,SG,160,live,Number of specimens,T,W
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,170,live,,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NL,187,live,,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,SG,190,live,Number of specimens,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,SG,202,live,Number of specimens,T,F
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,218,live,,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NL,234,live,,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,GB,235,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,HK,240,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,SG,250,live,Number of specimens,T,C
2020,II,Tridacna derasa,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,266,live,,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,290,live,,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,300,live,,T,C
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,344,live,,T,F
2020,II,Tridacna derasa,Bivalvia,Veneroida,Tridacnidae,Tridacna,GB,349,live,Number of specimens,T,F
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,381,live,,T,F
2020,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,GB,385,live,Number of specimens,T,F
2021,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,419,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,GB,475,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,SG,520,live,Number of specimens,T,F
2021,II,Tridacna derasa,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,539,live,Number of specimens,T,F
2021,II,Tridacna crocea,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,624,live,Number of specimens,T,F
2021,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,969,live,Number of specimens,T,F
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NL,1000,live,,T,C
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,NL,1800,live,,T,C
2021,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,1831,live,Number of specimens,T,W
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,DE,1908,live,,T,W
2020,II,Tridacna squamosa,Bivalvia,Veneroida,Tridacnidae,Tridacna,NL,2250,live,,T,C
2020,II,Tridacna maxima,Bivalvia,Veneroida,Tridacnidae,Tridacna,FR,4839,live,Number of specimens,T,W
2020,II,Tridacna hybrid,Bivalvia,Veneroida,Tridacnidae,Tridacna hybrid,DE,5,live,,T,F
2020,II,Tridacna hybrid,Bivalvia,Veneroida,Tridacnidae,Tridacna hybrid,GB,10,live,Number of specimens,T,F
2020,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,Unspecified,NZ,0.3,meat,kg,P,W
2020,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,Unspecified,SG,2,bodies,Number of specimens,P,W
2020,II,Tridacnidae spp.,Bivalvia,Veneroida,Tridacnidae,Unspecified,NZ,3,meat,Number of specimens,P,W
2020,II,Amyda cartilaginea,Reptilia,Testudines,Trionychidae,Amyda,JP,17,live,Number of specimens,T,C
2020,II,Amyda cartilaginea,Reptilia,Testudines,Trionychidae,Amyda,HK,22,live,Number of specimens,T,W
2020,II,Amyda cartilaginea,Reptilia,Testudines,Trionychidae,Amyda,VN,4340,live,Number of specimens,T,C
2020,II,Amyda cartilaginea,Reptilia,Testudines,Trionychidae,Amyda,SG,13935,live,Number of specimens,T,W
2020,III,Apalone ferox,Reptilia,Testudines,Trionychidae,Apalone,PT,500,live,,T,C
2020,III,Apalone ferox,Reptilia,Testudines,Trionychidae,Apalone,HK,10000,live,Number of specimens,T,F
2020,II,Cyclanorbis senegalensis,Reptilia,Testudines,Trionychidae,Cyclanorbis,ZA,3,live,,P,W
2020,II,Cycloderma frenatum,Reptilia,Testudines,Trionychidae,Cycloderma,DE,8,live,,P,W
2020,II,Cycloderma aubryi,Reptilia,Testudines,Trionychidae,Cycloderma,DE,12,live,,P,W
2021,II,Cycloderma aubryi,Reptilia,Testudines,Trionychidae,Cycloderma,BJ,12,live,,T,W
2021,II,Cycloderma aubryi,Reptilia,Testudines,Trionychidae,Cycloderma,AT,1,live,,Z,O
2020,II,Dogania subplana,Reptilia,Testudines,Trionychidae,Dogania,JP,3,live,Number of specimens,T,W
2020,II,Trionyx triunguis,Reptilia,Testudines,Trionychidae,Trionyx,ZA,5,live,,P,W
2020,II,Trionyx triunguis,Reptilia,Testudines,Trionychidae,Trionyx,JP,5,live,Number of specimens,T,W
2021,II,Calypte anna,Aves,Apodiformes,Trochilidae,Calypte,DE,88,specimens,Number of specimens,S,W
2020,II,Coeligena coeligena,Aves,Apodiformes,Trochilidae,Coeligena,HK,1,bodies,Number of specimens,T,O
2020,II,Florisuga mellivora,Aves,Apodiformes,Trochilidae,Florisuga,SG,1,bodies,Number of specimens,P,C
2020,II,Lampornis calolaemus,Aves,Apodiformes,Trochilidae,Lampornis,SG,1,bodies,Number of specimens,P,C
2020,I,Trochilidae spp.,Aves,Apodiformes,Trochilidae,Unspecified,GB,1,feathers,Number of specimens,T,O
2020,I,Trochilidae spp.,Aves,Apodiformes,Trochilidae,Unspecified,GB,1,feathers,Number of specimens,T,O
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,SG,1,raw corals,Number of specimens,P,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,CY,2,raw corals,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,NZ,3,live,Number of specimens,T,W
2020,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,JP,5,raw corals,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,ZA,5,live,,T,F
2021,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,AT,5,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,ES,7,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,AT,8,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,AT,10,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,FR,10,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,KR,10,raw corals,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,ZA,10,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,HK,13,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,BE,15,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,IT,15,live,,T,F
2020,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,IT,16,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,AT,17,live,,T,W
2020,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,ZA,20,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,IE,20,raw corals,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,KR,20,live,Number of specimens,T,F
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,NZ,20,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,PL,20,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,IT,25,live,,T,W
2020,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,KR,30,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,HK,30,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,PL,31,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,MY,40,raw corals,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,JP,43,raw corals,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,JP,44,raw corals,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,DE,46,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,KR,50,raw corals,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,SG,50,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,HK,59,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,KR,60,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,GB,65,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,IT,68,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,FR,78,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,PL,95,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,GB,109,live,Number of specimens,T,F
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,KR,109,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,NL,138,live,,T,W
2020,II,Tubipora spp.,Anthozoa,Stolonifera,Tubiporidae,Tubipora,KR,150,live,Number of specimens,T,W
2021,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,DE,159,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,DE,196,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,DK,200,live,,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,JP,235,raw corals,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,KR,240,raw corals,Number of specimens,T,W
2021,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,DE,266,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,GB,315,live,Number of specimens,T,W
2020,II,Tubipora musica,Anthozoa,Stolonifera,Tubiporidae,Tubipora,ZA,1500,live,,T,W
2020,II,Tyto alba,Aves,Strigiformes,Tytonidae,Tyto,IT,1,live,,P,C
2020,II,Tyto alba,Aves,Strigiformes,Tytonidae,Tyto,JP,11,live,Number of specimens,T,C
2020,II,Tyto alba,Aves,Strigiformes,Tytonidae,Tyto,JP,36,live,Number of specimens,T,C
2020,I,Ailuropoda melanoleuca,Mammalia,Carnivora,Ursidae,Ailuropoda,GB,3.45,specimens,ml,B,C
2020,I,Ailuropoda melanoleuca,Mammalia,Carnivora,Ursidae,Ailuropoda,CN,2,live,Number of specimens,Z,C
2020,I,Ailuropoda melanoleuca,Mammalia,Carnivora,Ursidae,Ailuropoda,CN,97,specimens,Number of specimens,Z,F
2020,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,CY,2,live,,Z,C
2020,I,Melursus ursinus,Mammalia,Carnivora,Ursidae,Melursus,CN,1,rug,Number of specimens,E,O
2020,I,Tremarctos ornatus,Mammalia,Carnivora,Ursidae,Tremarctos,GB,101,specimens,Number of specimens,S,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,RO,2,live,,B,U
2021,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,DE,2,live,Number of specimens,B,C
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,BG,1,live,,E,I
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,CN,1,bodies,Number of specimens,E,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,DE,1,live,,E,I
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,DE,1,skin pieces,,E,W
2021,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,TR,1,trophies,,E,W
2020,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,GL,4,skins,Number of specimens,E,W
2020,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,CN,7,bodies,Number of specimens,E,W
2020,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,AR,1,trophies,Number of specimens,H,W
2020,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,AT,1,trophies,,H,C
2020,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,CN,1,rug,Number of specimens,H,W
2020,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,DE,1,skulls,,H,W
2020,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,DE,1,trophies,Number of specimens,H,W
2020,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,DE,1,skins,,H,W
2020,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,DK,1,trophies,,H,W
2020,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,GB,1,trophies,Number of specimens,H,W
2020,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,GR,1,trophies,,H,W
2020,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,LT,1,skins,,H,W
2020,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,NO,1,trophies,Number of specimens,H,W
2020,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,NZ,1,skins,Number of specimens,H,W
2020,II,Ursus americanus,Mammalia,Carnivora,Ursidae,Ursus,SE,1,bodies,,H,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,AT,1,skins,,H,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,CN,1,bodies,Number of specimens,H,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,CN,1,trophies,Number of specimens,H,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,CZ,1,trophies,,H,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,DK,1,trophies,,H,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,EE,1,trophies,,H,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,GB,1,trophies,Number of specimens,H,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,GB,1,trophies,Number of specimens,H,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,LT,1,trophies,,H,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,MD,1,trophies,,H,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,NO,1,trophies,Number of specimens,H,W
2020,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,NO,1,trophies,Number of specimens,H,W
